account,site,name,country,region,sar_avail_pct,sar_up_seconds,sar_down_seconds,sar_missing_seconds,path_status,path_uptime_seconds,path_downtime_seconds,cellular_uptime_s_estimated,mdm_events,last_mdm_minutes_ago
DFMG,HUVE,HUVE0xHUN,HUN,EU,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
DFMG,IRBA,IRBA0xIRL,IRL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,IRCO,IRCO0xIRL,IRL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,IRDU,IRDU0xIRL,IRL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,IREN,IREN0xIRL,IRL,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,IRLD,IRLD0xIRL,IRL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,IRWA,IRWA0xIRL,IRL,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,ITAL,ITAL0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITAN,ITAN0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITAP,ITAP0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITBI,ITBI0xITA,ITA,EU,100.000,86460,0,0,brief-failover,86460,0,14400,1,784
DFMG,ITCA,ITCA0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITCI,ITCI0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITDO,ITDO0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITFO,ITFO0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITLE,ITLE0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITMA,ITMA0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITMI,ITMI0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITMS,ITMS0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITPT,ITPT0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITRA,ITRA0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITRG,ITRG0xITA,ITA,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,ITRS,ITRS0xITA,ITA,EU,99.306,85860,600,0,brief-failover,85860,600,15660,2,889
DFMG,ITSA,ITSA0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITSC,ITSC0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITSL,ITSL0xITA,ITA,EU,100.000,86460,0,0,brief-failover,86460,0,3120,1,846
DFMG,ITSP,ITSP0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITTE,ITTE0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITTP,ITTP0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITTR,ITTR0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ITVE,ITVE0xITA,ITA,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NLBR,NLBR0xNLD,NLD,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NLMM,NLMM0xNLD,NLD,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NLUL,NLUL0xNLD,NLD,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOAL,NOAL0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOBE,NOBE0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOBR,NOBR0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOGE,NOGE0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOHA,NOHA0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOKR,NOKR0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOKU,NOKU0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOLF,NOLF0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NONO,NONO0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOPG,NOPG0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NORO,NORO0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOSE,NOSE0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOSV,NOSV0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOTR,NOTR0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOVA,NOVA0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,NOVI,NOVI0xNOR,NOR,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POBI,POBI0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POCH,POCH0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POCZ,POCZ0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PODA,PODA0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POGD,POGD0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POKL,POKL0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POOL,POOL0xPOL,POL,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,POPO,POPO0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POPR,POPR0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POSU,POSU0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POTU,POTU0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POWA,POWA0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,POWW,POWW0xPOL,POL,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRAC,PRAC0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRBR,PRBR0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRGU,PRGU0xPRT,PRT,EU,100.000,86460,0,0,brief-failover,86460,0,14400,1,369
DFMG,PRLA,PRLA0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRLB,PRLB0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRLE,PRLE0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRMA,PRMA0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,PRMD,PRMD0xPRT,PRT,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROBC,ROBC0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROBO,ROBO0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROBR,ROBR0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,RODE,RODE0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROMA,ROMA0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,RONA,RONA0xROU,ROU,EU,0.000,0,86460,0,offline-entire-window,0,86460,0,0,
DFMG,ROSG,ROSG0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROSI,ROSI0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROTM,ROTM0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,ROTU,ROTU0xROU,ROU,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SVBB,SVBB0xSVK,SVK,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SVKE,SVKE0xSVK,SVK,EU,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
DFMG,SWGA,SWGA0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWGO,SWGO0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWGV,SWGV0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWHU,SWHU0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWJO,SWJO0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWKA,SWKA0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWKR,SWKR0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWLJ,SWLJ0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWLU,SWLU0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWMA,SWMA0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWNO,SWNO0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWNY,SWNY0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWOB,SWOB0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWOK,SWOK0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWOS,SWOS0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWSG,SWSG0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWSK,SWSK0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWST,SWST0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
DFMG,SWVA,SWVA0xSWE,SWE,EU,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABB,TABB0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABC,TABC0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABE,TABE0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABF,TABF0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABG,TABG0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABH,TABH0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABO,TABO0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABP,TABP0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TABW,TABW0xCAN,CAN,NA,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
Telus,TBC3,TBC30xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCA,TBCA0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCB,TBCB0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCC,TBCC0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCE,TBCE0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCG,TBCG0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCH,TBCH0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCJ,TBCJ0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCK,TBCK0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCL,TBCL0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCM,TBCM0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCP,TBCP0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCS,TBCS0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCT,TBCT0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCV,TBCV0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCW,TBCW0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TBCZ,TBCZ0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TMBK,TMBK0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TMBS,TMBS0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TMBW,TMBW0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNBM,TNBM0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNBS,TNBS0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNLB,TNLB0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNLC,TNLC0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNLJ,TNLJ0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNLV,TNLV0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNSG,TNSG0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TNSP,TNSP0xCAN,CAN,NA,100.000,86460,0,0,brief-failover,86460,0,14400,1,971
Telus,TNSY,TNSY0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONA,TONA0xCAN,CAN,NA,100.000,86460,0,0,outage-no-cellular,86460,0,0,0,
Telus,TONE,TONE0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONF,TONF0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONG,TONG0xUSA,USA,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONH,TONH0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONI,TONI0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONL,TONL0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONM,TONM0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONN,TONN0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONO,TONO0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONR,TONR0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONS,TONS0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TONW,TONW0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TOSM,TOSM0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TPEE,TPEE0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQC3,TQC30xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCA,TQCA0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCB,TQCB0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCC,TQCC0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCG,TQCG0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCN,TQCN0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCO,TQCO0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TQCR,TQCR0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKA,TSKA0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKB,TSKB0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKR,TSKR0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKS,TSKS0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKV,TSKV0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
Telus,TSKY,TSKY0xCAN,CAN,NA,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPAB,JPAB0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPAG,JPAG0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPAK,JPAK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPBK,JPBK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPCH,JPCH0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPES,JPES0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPFH,JPFH0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPFJ,JPFJ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPGA,JPGA0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPGY,JPGY0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPHG,JPHG0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPHJ,JPHJ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPHZ,JPHZ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPIK,JPIK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPJT,JPJT0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKC,JPKC0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKI,JPKI0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKM,JPKM0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKO,JPKO0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKR,JPKR0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKT,JPKT0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPKZ,JPKZ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMA,JPMA0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMB,JPMB0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMG,JPMG0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMI,JPMI0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMM,JPMM0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMS,JPMS0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPMY,JPMY0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPNA,JPNA0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPNE,JPNE0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPOB,JPOB0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPOD,JPOD0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPOK,JPOK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPOT,JPOT0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPRF,JPRF0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPSD,JPSD0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPSM,JPSM0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPSR,JPSR0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPSU,JPSU0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPSW,JPSW0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTA,JPTA0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTB,JPTB0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTD,JPTD0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTG,JPTG0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTH,JPTH0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTJ,JPTJ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTO,JPTO0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTS,JPTS0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPTT,JPTT0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPUJ,JPUJ0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPUS,JPUS0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPWK,JPWK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPYA,JPYA0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPYI,JPYI0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPYK,JPYK0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KDDI,JPYT,JPYT0xJPN,JPN,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTCR,KTCR0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTG1,KTG10xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTG2,KTG20xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTGB,KTGB0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTGH,KTGH0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTGJ,KTGJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTGN,KTGN0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTGY,KTGY0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTHM,KTHM0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTHS,KTHS0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTHY,KTHY0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTIS,KTIS0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTJJ,KTJJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTJP,KTJP0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTSG,KTSG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTUJ,KTUJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTUS,KTUS0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTYG,KTYG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTYJ,KTYJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
KT,KTYY,KTYY0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKCW,SKCW0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKDG,SKDG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKDH,SKDH0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKDY,SKDY0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKGG,SKGG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKGJ,SKGJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKGS,SKGS0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKHJ,SKHJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKHP,SKHP0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKIC,SKIC0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKJD,SKJD0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKJG,SKJG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKJJ,SKJJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKNH,SKNH0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKPJ,SKPJ0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKSC,SKSC0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKSN,SKSN0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKSS,SKSS0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKYD,SKYD0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
SKT,SKYG,SKYG0xKOR,KOR,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWBS,TWBS0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWDL,TWDL0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWDS,TWDS0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWFL,TWFL0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWFX,TWFX0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWGL,TWGL0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWGY,TWGY0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
TaiwanMobile,TWHC,TWHC0xTWN,TWN,AP,100.000,86460,0,0,stable,86460,0,0,0,
